project,file_path,subject_id,hemisphere,surface_type,bounding_box_volume,number of standard deviations from mean,group_mean,group_stdev,stl_file_path
cortexode,./cortexode_211417_mw_rh_pial.ply,211417,rh,pial,148639.00084146662,-0.3983637418987747,157119.222480024,21287.634256413407,cortexode_211417_C_mwrm_rh_pial.stl
cortexode,./cortexode_217126_mw_rh_pial.ply,217126,rh,pial,142538.33913052402,-0.6849461604737571,157119.222480024,21287.634256413407,cortexode_217126_C_mwrm_rh_pial.stl
cortexode,./cortexode_237334_mw_rh_pial.ply,237334,rh,pial,151414.923012233,-0.26796305306083795,157119.222480024,21287.634256413407,cortexode_237334_C_mwrm_rh_pial.stl
cortexode,./cortexode_208125_mw_rh_pial.ply,208125,rh,pial,147734.29964926082,-0.44086264907223094,157119.222480024,21287.634256413407,cortexode_208125_C_mwrm_rh_pial.stl
cortexode,./cortexode_214625_mw_rh_pial.ply,214625,rh,pial,172956.08269833555,0.7439464633577266,157119.222480024,21287.634256413407,cortexode_214625_C_mwrm_rh_pial.stl
cortexode,./cortexode_227432_mw_rh_pial.ply,227432,rh,pial,179762.2543809486,1.0636706563155485,157119.222480024,21287.634256413407,cortexode_227432_C_mwrm_rh_pial.stl
cortexode,./cortexode_214726_mw_rh_pial.ply,214726,rh,pial,188669.7880504395,1.482107649463685,157119.222480024,21287.634256413407,cortexode_214726_C_mwrm_rh_pial.stl
cortexode,./cortexode_236130_mw_rh_pial.ply,236130,rh,pial,153460.43985750523,-0.17187361350012292,157119.222480024,21287.634256413407,cortexode_236130_C_mwrm_rh_pial.stl
cortexode,./cortexode_239944_mw_rh_pial.ply,239944,rh,pial,157930.11004751697,0.0380919531839786,157119.222480024,21287.634256413407,cortexode_239944_C_mwrm_rh_pial.stl
cortexode,./cortexode_248339_mw_rh_pial.ply,248339,rh,pial,177628.7568079544,0.9634482667678963,157119.222480024,21287.634256413407,cortexode_248339_C_mwrm_rh_pial.stl
cortexode,./cortexode_209228_mw_rh_pial.ply,209228,rh,pial,165883.29716594375,0.4116979172206208,157119.222480024,21287.634256413407,cortexode_209228_C_mwrm_rh_pial.stl
cortexode,./cortexode_211114_mw_rh_pial.ply,211114,rh,pial,150128.9594239197,-0.32837200094220526,157119.222480024,21287.634256413407,cortexode_211114_C_mwrm_rh_pial.stl
cortexode,./cortexode_205826_mw_rh_pial.ply,205826,rh,pial,199199.86195341084,1.9767644899624788,157119.222480024,21287.634256413407,cortexode_205826_C_mwrm_rh_pial.stl
cortexode,./cortexode_210011_mw_rh_pial.ply,210011,rh,pial,159529.60075168134,0.11322903440673072,157119.222480024,21287.634256413407,cortexode_210011_C_mwrm_rh_pial.stl
cortexode,./cortexode_209935_mw_rh_pial.ply,209935,rh,pial,186946.7513276077,1.4011669163564962,157119.222480024,21287.634256413407,cortexode_209935_C_mwrm_rh_pial.stl
cortexode,./cortexode_220721_mw_rh_pial.ply,220721,rh,pial,158834.8194856162,0.08059124771346206,157119.222480024,21287.634256413407,cortexode_220721_C_mwrm_rh_pial.stl
cortexode,./cortexode_212823_mw_rh_pial.ply,212823,rh,pial,159136.55893368987,0.09476564795160797,157119.222480024,21287.634256413407,cortexode_212823_C_mwrm_rh_pial.stl
cortexode,./cortexode_212015_mw_rh_pial.ply,212015,rh,pial,161748.71444582334,0.21747329506117316,157119.222480024,21287.634256413407,cortexode_212015_C_mwrm_rh_pial.stl
cortexode,./cortexode_214524_mw_rh_pial.ply,214524,rh,pial,171901.70924139934,0.6944166074688057,157119.222480024,21287.634256413407,cortexode_214524_C_mwrm_rh_pial.stl
cortexode,./cortexode_206222_mw_rh_pial.ply,206222,rh,pial,160896.44396299092,0.17743735341699288,157119.222480024,21287.634256413407,cortexode_206222_C_mwrm_rh_pial.stl
cortexode,./cortexode_210617_mw_rh_pial.ply,210617,rh,pial,161883.95741512475,0.2238264185540135,157119.222480024,21287.634256413407,cortexode_210617_C_mwrm_rh_pial.stl
cortexode,./cortexode_213421_mw_rh_pial.ply,213421,rh,pial,172748.2027283821,0.7341811711016925,157119.222480024,21287.634256413407,cortexode_213421_C_mwrm_rh_pial.stl
cortexode,./cortexode_211720_mw_rh_pial.ply,211720,rh,pial,172645.22234601993,0.7293436029096726,157119.222480024,21287.634256413407,cortexode_211720_C_mwrm_rh_pial.stl
cortexode,./cortexode_233326_mw_rh_pial.ply,233326,rh,pial,176807.54858181076,0.9248714941565276,157119.222480024,21287.634256413407,cortexode_233326_C_mwrm_rh_pial.stl
cortexode,./cortexode_207628_mw_rh_pial.ply,207628,rh,pial,167166.14060875794,0.4719602943059329,157119.222480024,21287.634256413407,cortexode_207628_C_mwrm_rh_pial.stl
cortexode,./cortexode_211215_mw_rh_pial.ply,211215,rh,pial,178348.07751121273,0.9972388089481115,157119.222480024,21287.634256413407,cortexode_211215_C_mwrm_rh_pial.stl
cortexode,./cortexode_207123_mw_rh_pial.ply,207123,rh,pial,162113.7574019579,0.23462141738127495,157119.222480024,21287.634256413407,cortexode_207123_C_mwrm_rh_pial.stl
cortexode,./cortexode_251833_mw_rh_pial.ply,251833,rh,pial,173820.45983351037,0.7845511226055902,157119.222480024,21287.634256413407,cortexode_251833_C_mwrm_rh_pial.stl
cortexode,./cortexode_214423_mw_rh_pial.ply,214423,rh,pial,150427.06518794992,-0.31436829529603155,157119.222480024,21287.634256413407,cortexode_214423_C_mwrm_rh_pial.stl
cortexode,./cortexode_208327_mw_rh_pial.ply,208327,rh,pial,77948.82930417106,-3.719078983706279,157119.222480024,21287.634256413407,cortexode_208327_C_mwrm_rh_pial.stl
cortexode,./cortexode_223929_mw_rh_pial.ply,223929,rh,pial,220154.64530512135,2.9611286094933926,157119.222480024,21287.634256413407,cortexode_223929_C_mwrm_rh_pial.stl
